ip_address,port
2001:067c:289c:0002:0000:0000:0000:0040,9030
2001:067c:289c:0002:0000:0000:0000:0040,9050
2001:067c:289c:0002:0000:0000:0000:0040,9051
2001:067c:289c:0002:0000:0000:0000:0234,80
2001:067c:289c:0002:0000:0000:0000:0234,443
2001:067c:289c:0002:0000:0000:0000:0235,80
2001:067c:289c:0002:0000:0000:0000:0235,81
2001:067c:289c:0002:0000:0000:0000:0235,443
2001:067c:289c:0002:0000:0000:0000:0235,444
2001:067c:289c:0002:0000:0000:0000:0235,9001
2001:067c:289c:0002:0000:0000:0000:0235,9030
2001:067c:289c:0002:0000:0000:0000:0235,9050
2001:067c:289c:0002:0000:0000:0000:0235,9051
2001:067c:289c:0004:0000:0000:0000:0077,80
2001:067c:289c:0004:0000:0000:0000:0077,81
2001:067c:289c:0004:0000:0000:0000:0077,443
2001:067c:289c:0004:0000:0000:0000:0077,444
2001:067c:289c:0004:0000:0000:0000:0078,80
2001:067c:289c:0004:0000:0000:0000:0078,81
2001:067c:289c:0004:0000:0000:0000:0078,443
2001:067c:289c:0004:0000:0000:0000:0078,444
2001:067c:289c:0004:0000:0000:0000:0079,80
2001:067c:289c:0004:0000:0000:0000:0079,443
2001:067c:289c:0004:0000:0000:0000:0080,80
2001:067c:289c:0004:0000:0000:0000:0080,443
2001:067c:289c:0004:0000:0000:0000:0131,80
2001:067c:289c:0004:0000:0000:0000:0131,443
2001:067c:293c:0001:0250:56ff:feb9:7419,9001
2001:067c:2db8:0305:0000:0000:0000:0193,9002
2001:06b0:0007:0125:0000:0000:0000:0243,9001
2001:06b0:0030:1000:0000:0000:0000:0099,9050
2001:06b0:0030:1000:0000:0000:0000:0100,9050
2001:06b0:0030:1000:0000:0000:0000:0101,9050
2001:0788:0f31:c155:0000:0000:0000:0107,9010
2001:07d0:4dc0:7511:a0de:bdff:fe03:1ac1,8080
2001:0858:0006:2001:0000:0000:0000:0003,9001
2001:0878:0346:1cf9:446a:c4eb:4548:7061,443
2001:0878:0346:1cf9:446a:c4eb:4548:7062,9001
2001:08b0:1628:a008:0000:0000:0000:00aa,443
2001:08b0:bb47:0000:0000:0000:0000:0071,443
2001:08d8:1801:8156:0000:0000:0000:0001,23028
2001:08e0:39e5:1601:6208:862b:67a8:a1e4,9001
2001:0948:0007:0002:0000:0000:0000:0163,5001
2001:09b0:0217:2b00:dca8:0cff:fe8e:89c3,9001
2001:09b1:26fe:c700:786a:5f14:ca5f:7b6c,701
2001:09b1:26fe:c700:eeb1:d7ff:fe65:4fcd,861
2001:09b1:9bd0:0000:0000:0000:0000:0073,443
2001:09b1:9bd0:0000:0000:0000:0000:0074,443
2001:09e8:0080:df00:d250:99ff:fec2:ffb3,9001
2001:0b07:5d29:9575:65b5:294f:2bf4:e595,9001
2001:0ba0:0200:7a00:0000:d26c:bdd4:6841,21344
2001:0ba0:0202:d200:0000:0000:0000:cafe,443
2001:0ba0:0204:0800:0000:0000:0000:0001,443
2001:0ba0:0211:7c00:0000:0000:0000:0001,9001
2001:0ba0:0214:a800:0000:0000:0000:0001,53421
2001:0ba0:021a:d900:0000:0000:0000:0001,9001
2001:0ba0:0233:4e00:0000:0000:0000:0001,9001
2001:0ba0:0234:8400:0000:0000:0000:0001,443
2001:0ba0:0234:a600:0000:0000:0000:0001,443
2001:0ba0:0234:a800:0000:0000:0000:0001,6671
2001:0ba0:023f:b500:0000:0000:0000:0001,443
2001:0ba0:024f:9a00:0000:0000:0000:0001,443
2001:0ba0:0255:0500:0000:0000:0000:0001,443
2001:0ba0:0266:7e00:0000:0000:0000:0001,443
2001:0ba0:0269:5d00:0000:0000:0000:0001,443
2001:0ba0:026a:3d00:0000:0000:0000:0001,9001
2001:0ba0:027a:0600:0000:0000:0000:0001,9001
2001:0ba0:027a:0d00:0000:0000:0000:0001,9001
2001:0ba8:01f1:f05d:0000:0000:0000:0002,443
2001:0bc8:0710:051f:dc00:00ff:fe27:c7db,9001
2001:0bc8:0710:0ec2:dc00:00ff:fe29:f71f,443
2001:0bc8:0710:0f5c:dc00:00ff:fe2a:6d75,443
2001:0bc8:0710:5bcb:dc00:00ff:fe5e:e8b5,9001
2001:0bc8:0710:93a0:dc00:00ff:fe7d:88a9,21
2001:0bc8:1201:0512:da5e:d3ff:fe6c:8241,143
2001:0bc8:1201:0512:da5e:d3ff:fe6c:8241,993
2001:0bc8:1201:0608:46a8:42ff:fe3d:2743,9001
2001:0bc8:1210:0e4a:dc00:00ff:fe30:edd3,443
2001:0bc8:1210:0efe:dc00:00ff:fe31:df1f,9001
2001:0bc8:1210:81a9:dc00:00ff:fe84:2c71,443
2001:0bc8:1210:8238:dc00:00ff:fe84:2d2d,443
2001:0bc8:1640:01a5:dc00:00ff:fe10:365f,443
2001:0bc8:1640:03ac:dc00:00ff:fe16:f9b9,443
2001:0bc8:1640:04ae:dc00:00ff:fe11:278f,443
2001:0bc8:1640:0777:dc00:00ff:fe12:d075,443
2001:0bc8:1640:16d5:dc00:00ff:fe22:2981,9001
2001:0bc8:1640:1e30:dc00:00ff:fe2a:2549,9001
2001:0bc8:1640:317d:dc00:00ff:fe39:7bb3,443
2001:0bc8:1640:317d:dc00:00ff:fe39:7bb3,444
2001:0bc8:1640:317d:dc00:00ff:fe39:7bb3,445
2001:0bc8:17c0:0502:9eb6:54ff:febb:5034,9001
2001:0bc8:17c0:0504:9eb6:54ff:febb:54e4,443
2001:0bc8:1d90:09f7:dc00:00ff:fe20:7b75,9001
2001:0bc8:208a:0000:0000:0000:0000:0000,9050
2001:0bc8:2ecd:caed:746f:7200:746f:7200,47168
2001:0bc8:30c6:0100:0000:0000:0000:dead,443
2001:0bc8:32d7:010b:0000:0000:6759:9001,9001
2001:0bc8:32d7:010b:0000:0000:6ecd:9301,9301
2001:0bc8:32d7:010b:0000:0000:f1fa:9201,9201
2001:0bc8:32d7:0276:0000:0000:0000:0000,80
2001:0bc8:32d7:0276:0000:0000:0000:0000,443
2001:0bc8:32d7:0276:0000:0000:0000:0000,8080
2001:0bc8:32d7:0278:0000:0000:0000:0000,80
2001:0bc8:32d7:0278:0000:0000:0000:0000,443
2001:0bc8:32d7:0278:0000:0000:0000:0000,8443
2001:0bc8:32d7:2006:0000:0000:0000:0000,8080
2001:0bc8:32d7:2006:0000:0000:0000:0000,8443
2001:0bc8:32d7:2006:0000:0000:0000:0000,18256
2001:0bc8:32d7:2006:0000:0000:0000:0000,28682
2001:0bc8:3680:bb01:0000:0000:0000:0010,443
2001:0bc8:6010:0213:0208:a2ff:fe0c:8128,443
2001:0bf0:0666:0000:0000:0000:0000:0666,8080
2001:0bf0:0666:0000:1c0c:49cb:1d9a:a032,8080
2001:0df1:8f40:0024:0000:0000:0000:000a,9003
2001:0df3:14c0:ff00:0000:0000:0000:0002,443
2001:0df3:14c0:ff00:0000:0000:0000:0002,7001
2001:0df3:14c0:ff00:0000:0000:0000:0002,8001
2001:0df3:14c0:ff00:0000:0000:0000:0002,9001
2001:0df4:04c0:0002:0000:0000:032d:0001,443
2001:0df4:1780:d000:0000:0000:0000:2222,9001
2001:0df4:c140:001f:0000:0000:0000:02a4,443
2001:0df7:7400:c10d:0216:3eff:fecd:511a,443
2001:0e42:0102:1107:0153:0121:0050:0171,9001
2001:0e42:0102:1504:0160:0016:0057:0039,9001
2001:14ba:78fb:a900:0692:26ff:fe5a:4256,9001
2001:14ba:ab03:1b4d:0000:0000:0000:0001,9011
2001:1600:0010:0100:0000:0000:0000:0201,9001
2001:1600:0010:0100:0000:0000:0000:0226,9001
2001:1600:0010:0100:0000:0000:0000:03ab,9001
2001:1600:0010:0100:0000:0000:0000:0836,443
2001:1600:0013:0101:0000:0000:0000:0c39,1080
2001:1600:0013:0101:0000:0000:0000:0c39,8080
2001:1600:0013:0101:0000:0000:0000:0c39,8443
2001:1600:0013:0101:0000:0000:0000:0c39,8888
2001:1600:0013:0101:0000:0000:0000:1096,9001
2001:1600:0013:0101:0000:0000:0000:1239,9001
2001:1600:0013:0101:0000:0000:0000:13ef,8055
2001:1600:0013:0101:0000:0000:0000:150d,443
2001:1600:0013:0101:0000:0000:0000:184f,8055
2001:1600:0013:0101:0000:0000:0000:1c87,8080
2001:1600:0013:0101:0000:0000:0000:1c87,8443
2001:1620:0ad1:0000:0000:0000:0000:ff24,9001
2001:1620:0ad1:0000:0000:0000:0000:ff26,9001
2001:1620:425a:6fde:0000:0000:0000:0010,443
2001:1680:0101:01f8:0000:0000:0000:0001,9001
2001:1680:0101:043f:0000:0000:0000:0001,443
2001:1680:0101:043f:0000:0000:0000:0001,993
2001:1680:0101:043f:0000:0000:0000:0001,8443
2001:1715:4e2b:a210:0a3a:88ff:fe6e:d46b,6969
2001:1900:0005:0002:0002:0000:0000:583a,9001
2001:1900:0005:0002:0002:0000:0000:583b,9001
2001:19f0:0005:53b0:5400:04ff:fefe:5f5d,443
2001:19f0:0005:5c31:5400:05ff:fe44:d621,9001
2001:19f0:5000:1dba:5400:04ff:feae:1397,443
2001:19f0:5001:3d94:5400:03ff:fe7d:64dc,9001
2001:19f0:5401:29c0:5400:04ff:fe3b:517d,80
2001:19f0:5800:13af:5400:05ff:fe3b:969f,9050
2001:19f0:5801:0dac:5400:04ff:fe7e:2f90,443
2001:19f0:6801:007c:5400:05ff:fe8a:0ab4,443
2001:19f0:6c01:0e9a:5400:03ff:fe8d:b35f,39910
2001:19f0:8000:1cae:5400:04ff:fed0:15b4,443
2001:19f0:8001:0f60:5400:03ff:fea9:8ed1,443
2001:19f0:9002:0b62:5400:05ff:fe23:0854,21
2001:19f0:9003:09c8:0ec4:7aff:fe8f:69aa,443
2001:19f0:ac01:0fbd:5400:04ff:fe8d:2ff9,9001
2001:19f0:b001:021b:5400:04ff:fea1:64cf,45443
2001:19f0:b400:2588:5400:04ff:feff:1b83,443
2001:19f0:b400:2c0b:5400:05ff:fe8b:b361,443
2001:19f0:c000:ccec:5400:04ff:febb:4cb0,443
2001:19f0:c800:2a46:5400:04ff:fefc:3b49,443
2001:19f0:c800:2a8c:5400:05ff:fe8c:69e3,9001
2001:1a48:1112:0006:0122:0000:001d:0000,9001
2001:1ad0:c4fe:0504:0000:0000:0000:0011,18360
2001:1af8:4010:a07f:0001:0000:0000:0108,443
2001:1af8:4010:a07f:0001:0000:0000:0108,1443
2001:1af8:4010:a07f:0001:0000:0000:0108,4443
2001:1af8:4010:a07f:0001:0000:0000:0108,8443
2001:1af8:4700:a114:0006:0000:0000:0001,9001
2001:1b10:1000:8101:0000:0242:ac11:0002,9001
2001:1b40:5700:9016:0000:0000:0000:0001,9000
2001:1b40:5700:9016:0000:0000:0000:0001,9100
2001:1b40:5700:9016:0000:0000:0000:0001,9200
2001:1b40:5700:9016:0000:0000:0000:0001,9300
2001:1b40:5700:9019:0000:0000:0000:0001,9000
2001:1b40:5700:9019:0000:0000:0000:0001,9100
2001:1b40:5700:9019:0000:0000:0000:0001,9200
2001:1b40:5700:9019:0000:0000:0000:0001,9300
2001:1b40:5700:9691:0000:0000:0000:0001,443
2001:1b40:5700:96a7:0000:0000:0000:0001,9000
2001:1b40:5700:96a7:0000:0000:0000:0001,9100
2001:1b40:5700:96a7:0000:0000:0000:0001,9200
2001:1b40:5700:96a7:0000:0000:0000:0001,9300
2001:1b60:0002:0001:3935:0104:0000:0001,443
2001:1b60:0002:0023:1013:0201:0000:0000,443
2001:1b60:0002:0023:1013:0201:0000:0000,8443
2001:1b60:0002:0023:1013:0201:0000:0000,9001
2001:1b60:0003:0034:1107:0102:0000:0001,443
2001:1b60:0003:0221:0701:0102:0000:0001,443
2001:1b60:0003:0221:3132:0102:0000:0001,443
2001:1b60:0003:0221:3132:0102:0000:0001,444
2001:1b60:0003:0221:4134:0101:0000:0001,443
2001:1b60:0003:0221:4134:0101:0000:0001,444
2001:1b60:0003:0239:1003:0103:0000:0001,443
2001:1b60:0003:0239:1003:0103:0000:0001,444
2001:1b60:0003:0239:1003:0106:0000:0001,443
2001:1b60:0003:0239:1003:0106:0000:0001,444
2001:1ba8:0201:0020:4a0f:cfff:fe28:f10d,9001
2001:1c00:5604:9200:da25:500d:56d0:aa10,443
2001:1c00:5604:9200:da25:500d:56d0:aa10,8443
2001:2003:f728:1b00:0223:24ff:febb:32c2,9001
2001:2030:0000:0093:0000:0000:0000:000d,9001
2001:41c8:0051:0490:feff:00ff:fe00:3214,995
2001:41d0:0002:2e67:0000:0000:0000:0001,9001
2001:41d0:0002:5b14:0000:0000:0000:0001,7
2001:41d0:0002:8bd1:0000:0000:0000:0001,9001
2001:41d0:0002:9161:0000:0000:0000:0001,9001
2001:41d0:0002:ae0a:0000:0000:0000:0001,9001
2001:41d0:0008:522c:24d9:6a97:78db:2bcb,443
2001:41d0:0008:9366:0000:0000:0000:0001,9001
2001:41d0:0008:9379:0000:0000:0000:0001,9001
2001:41d0:000a:05c0:0000:0000:0000:0001,443
2001:41d0:000a:1c2c:0000:0000:0123:0001,443
2001:41d0:000a:557d:0000:0000:0000:0001,9001
2001:41d0:000a:6063:0000:0000:0000:0001,39353
2001:41d0:000a:f308:0000:0000:0000:0001,9001
2001:41d0:000a:fe22:0000:0000:0000:0001,9001
2001:41d0:000e:0418:0000:0000:0000:0001,9001
2001:41d0:000e:06ac:0000:0000:0000:0001,9001
2001:41d0:0203:2126:0000:0000:0000:0001,9000
2001:41d0:0203:2126:0000:0000:0000:0001,9100
2001:41d0:0203:2126:0000:0000:0000:0001,9200
2001:41d0:0203:2126:0000:0000:0000:0001,9300
2001:41d0:0203:2126:0000:0000:0000:0001,9400
2001:41d0:0203:2126:0000:0000:0000:0001,9500
2001:41d0:0203:2126:0000:0000:0000:0001,9600
2001:41d0:0203:2126:0000:0000:0000:0001,9700
2001:41d0:0203:bb6c:0000:0000:0006:0006,8080
2001:41d0:024e:fe00:0000:0000:0000:0032,8080
2001:41d0:0302:2200:0000:0000:0000:220b,9001
2001:41d0:0302:2200:0000:0000:0000:390e,6969
2001:41d0:0303:2b7d:0000:0000:0000:0001,7000
2001:41d0:0303:5b4b:0000:0000:0000:0001,9001
2001:41d0:0303:703d:0000:0000:0000:0001,1080
2001:41d0:0303:703d:0000:0000:0000:0001,2038
2001:41d0:0303:703d:0000:0000:0000:0001,8080
2001:41d0:0303:703d:0000:0000:0000:0001,8443
2001:41d0:0303:7b6e:0000:0000:0000:0001,42001
2001:41d0:0303:8f52:0000:0000:0000:0001,9000
2001:41d0:0303:8f52:0000:0000:0000:0001,9100
2001:41d0:0303:8f52:0000:0000:0000:0001,9200
2001:41d0:0303:8f52:0000:0000:0000:0001,9300
2001:41d0:0303:8f52:0000:0000:0000:0001,9400
2001:41d0:0303:8f52:0000:0000:0000:0001,9500
2001:41d0:0303:8f52:0000:0000:0000:0001,9600
2001:41d0:0303:8f52:0000:0000:0000:0001,9700
2001:41d0:0303:9cc8:0000:0000:0000:0001,80
2001:41d0:0303:9d44:0000:0000:0000:0001,80
2001:41d0:0303:9d44:0000:0000:0000:0001,443
2001:41d0:0303:9d44:0000:0000:0000:0001,8080
2001:41d0:0303:9d44:0000:0000:0000:0001,8443
2001:41d0:0304:0200:0000:0000:0000:0f26,443
2001:41d0:0304:0200:0000:0000:0000:260d,9001
2001:41d0:0304:0200:0000:0000:0000:3348,443
2001:41d0:0304:0200:0000:0000:0000:3ea4,9003
2001:41d0:0304:0200:0000:0000:0000:6211,4443
2001:41d0:0304:0200:0000:0000:0000:632f,9001
2001:41d0:0304:0200:0000:0000:0000:6e59,444
2001:41d0:0304:0200:0000:0000:0000:7e64,9001
2001:41d0:0304:0200:0000:0000:0000:922b,777
2001:41d0:0304:0200:0000:0000:0000:9dce,9006
2001:41d0:0304:0200:0000:0000:0000:a061,443
2001:41d0:0304:0200:0000:0000:0000:c969,443
2001:41d0:0305:1000:0000:0000:0000:26a5,27001
2001:41d0:0305:2100:0000:0000:0000:4430,443
2001:41d0:0305:2100:0000:0000:0000:47f6,443
2001:41d0:0305:2100:0000:0000:0000:7cb4,9000
2001:41d0:0305:2100:0000:0000:0000:7cb4,9100
2001:41d0:0305:2100:0000:0000:0000:9454,443
2001:41d0:0401:3100:0000:0000:0000:30dc,9001
2001:41d0:0401:3100:0000:0000:0000:7fda,9001
2001:41d0:0403:1830:0014:0000:0000:0001,9001
2001:41d0:0404:0200:0000:0000:0000:10a3,443
2001:41d0:0601:1100:0000:0000:0000:01b8,9001
2001:41d0:0601:1100:0000:0000:0000:03fd,9001
2001:41d0:0601:1100:0000:0000:0000:17f0,9001
2001:41d0:0601:1100:0000:0000:0000:31ac,9001
2001:41d0:0601:1100:0000:0000:0000:352e,443
2001:41d0:0601:1100:0000:0000:0000:3e84,443
2001:41d0:0601:1100:0000:0000:0000:3ee8,443
2001:41d0:0601:1100:0000:0000:0000:4128,9001
2001:41d0:0601:1100:0000:0000:0000:41f0,9001
2001:41d0:0601:1100:0000:0000:0000:4c5f,9001
2001:41d0:0601:1100:0000:0000:0000:5784,443
2001:41d0:0601:1100:0000:0000:0000:5975,9001
2001:41d0:0601:1100:0000:0000:0000:5a7f,9001
2001:41d0:0601:1100:0000:0000:0000:609d,443
2001:41d0:0601:1100:0000:0000:0000:6524,443
2001:41d0:0601:1100:0000:0000:0000:6f85,443
2001:41d0:0601:1100:0000:0000:0000:71bb,443
2001:41d0:0602:2093:fd1a:0000:0000:0001,446
2001:41d0:0602:2093:fd1a:0000:0000:000a,447
2001:41d0:0602:32bc:0000:0000:0000:0000,443
2001:41d0:0602:3d9e:0000:0000:0000:0001,9001
2001:41d0:0700:070e:8fc3:beff:fe0b:7e7b,443
2001:41d0:0700:10a2:0000:0000:0000:0000,443
2001:41d0:0700:3033:0000:0000:0000:0000,443
2001:41d0:0700:482a:2cfc:0bdc:9917:0001,9001
2001:41d0:0701:1000:0000:0000:0000:5196,9001
2001:41d0:0701:1100:0000:0000:0000:0475,9001
2001:41d0:0701:1100:0000:0000:0000:143a,9000
2001:41d0:0701:1100:0000:0000:0000:143a,9100
2001:41d0:0701:1100:0000:0000:0000:143a,9200
2001:41d0:0701:1100:0000:0000:0000:143a,9300
2001:41d0:0701:1100:0000:0000:0000:1840,443
2001:41d0:0701:1100:0000:0000:0000:1e29,9001
2001:41d0:0701:1100:0000:0000:0000:264d,443
2001:41d0:0701:1100:0000:0000:0000:4313,443
2001:41d0:0701:1100:0000:0000:0000:57d3,9001
2001:41d0:0701:1100:0000:0000:0000:5a30,9001
2001:41d0:0701:1100:0000:0000:0000:6e02,9001
2001:41d0:0701:1100:0000:0000:0000:8bb2,9001
2001:41d0:0701:1100:0000:0000:0000:92de,9001
2001:41d0:0701:1100:0000:0000:0000:970e,443
2001:41d0:0800:0b1f:0000:0000:0000:0000,8001
2001:41d0:0800:0b1f:0000:0000:0000:0000,9001
2001:41d0:0800:2e90:13df:5ba7:c7a6:0001,443
2001:41d0:0801:2000:0000:0000:0000:0251,443
2001:41d0:0801:2000:0000:0000:0000:0678,9001
2001:41d0:0801:2000:0000:0000:0000:0f2a,9001
2001:41d0:0801:2000:0000:0000:0000:0f6e,9001
2001:41d0:0801:2000:0000:0000:0000:1bde,9001
2001:41d0:0801:2000:0000:0000:0000:436b,9001
2001:41d0:0801:2000:0000:0000:0000:4eb4,443
2001:41d0:0801:2000:0000:0000:0000:5e1f,9001
2001:41d0:0801:2000:0000:0000:0000:6d20,443
2001:41d0:0805:d300:0000:0000:2b19:1929,443
2001:41d0:0f00:5600:0000:0000:5ad6:7567,9001
2001:41d0:1004:14da:0000:0000:0000:0001,9000
2001:41d0:1004:14da:0000:0000:0000:0001,9100
2001:41d0:1004:14da:0000:0000:0000:0001,9200
2001:41d0:1004:14da:0000:0000:0000:0001,9300
2001:41d0:1004:14da:0000:0000:0000:0001,9400
2001:41d0:1004:14da:0000:0000:0000:0001,9500
2001:41d0:1004:14da:0000:0000:0000:0001,9600
2001:41d0:1004:14da:0000:0000:0000:0001,9700
2001:41d0:1008:20d1:0000:0000:0000:0001,9001
2001:41f0:89ef:0017:0000:0000:0000:0010,443
2001:41f0:89ef:0017:0000:0000:0000:0011,443
2001:4310:00f1:0000:0000:0000:0000:0095,9001
2001:4610:000a:0136:0000:0000:0000:d282,443
2001:4801:7827:0102:be76:4eff:fe10:12a5,443
2001:48f8:0005:0000:f8da:3219:80b1:b314,9001
2001:4b20:0012:f001:0000:0000:0000:0105,443
2001:4b98:0dc0:0043:f816:3eff:fe40:d4fd,9001
2001:4b98:0dc0:0043:f816:3eff:fe49:506d,443
2001:4b98:0dc0:0043:f816:3eff:fe4f:6cae,8043
2001:4b98:0dc0:0045:0216:3eff:feb7:79bc,403
2001:4ba0:cafe:0066:0000:0000:0000:0001,443
2001:4ba0:cafe:024f:0000:0000:0000:0001,9050
2001:4ba0:cafe:02e0:0000:0000:0000:0001,9001
2001:4ba0:cafe:031c:0000:0000:0000:0001,443
2001:4ba0:cafe:09da:0000:0000:0000:0001,443
2001:4ba0:cafe:0e5c:0000:0000:0000:0001,9001
2001:4ba0:cafe:0f55:dead:beef:dead:beef,9001
2001:4ba0:cafe:1267:0000:0000:0000:0001,9001
2001:4ba0:ffa4:02cf:0000:0000:74e7:9001,9001
2001:4ba0:ffa4:02cf:0000:0000:f7ee:9201,9201
2001:4ba0:ffa4:0413:0200:0000:0000:0208,9001
2001:4ba0:ffea:014a:6c4f:0000:0000:90d3,9001
2001:4ba0:ffff:004a:0000:0000:0000:0002,443
2001:4ba0:ffff:004a:0000:0000:0000:0002,8443
2001:4ba0:ffff:0058:0000:0000:0000:0002,443
2001:4dd5:2784:0000:ba27:ebff:fef2:f7d6,587
2001:b011:4006:545c:0000:0000:0000:000b,9001
2001:b011:4006:941e:0000:0000:0000:1a51,443
2001:b011:7008:d121:4ce0:5e8c:9aa8:c028,9001
2001:b030:2422:0000:0000:0000:0000:7234,443
2003:000a:0d37:e800:0011:32ff:fe2b:36b4,8001
2003:00cf:1f16:0c00:8953:567e:b499:61da,64101
2003:00d5:8f28:0f00:dea6:32ff:fecb:f015,9001
2003:00d9:574d:bd00:921b:0eff:fec6:35fe,59913
2003:00e7:2f08:2c01:8261:5fff:fe0e:bf34,443
2003:00f1:cf01:1f00:95d2:c4a0:921d:365d,8443
2003:00f5:cf02:4e00:58a8:2bff:fe5c:d35d,21336
2003:00fa:ef2a:c900:36e1:2dff:fe15:3aba,9001
2003:00fd:5711:dc00:e65f:01ff:fe00:96c5,9001
2003:00fe:6f05:0f00:020c:29ff:feb8:26bf,51901
202.128.115.30,443
202.161.109.85,9009
202.169.99.195,9001
202.179.230.100,443
202.182.99.129,9001
202.55.71.41,2323
202.59.9.238,9001
202.61.192.215,8443
202.61.193.116,9001
202.61.197.87,9001
202.61.204.53,443
202.61.205.33,9001
202.61.224.170,9001
202.61.224.179,9030
202.61.253.243,9002
202.71.14.100,9000
202.71.14.100,9100
202.71.14.100,9200
202.71.14.100,9300
202.78.160.129,443
203.12.12.233,1030
203.12.12.233,39001
203.122.194.115,9001
203.153.75.39,443
203.161.61.235,8080
203.175.175.219,9001
203.217.110.41,29838
203.31.40.236,443
203.31.40.236,1443
203.57.114.94,64806
203.86.195.200,9999
204.10.18.131,443
204.10.194.74,443
204.12.220.218,9001
204.13.164.118,443
204.137.14.104,443
204.137.14.105,443
204.137.14.106,443
204.137.14.69,9001
204.137.14.92,443
204.194.29.4,9001
204.197.163.133,443
204.228.156.33,9001
204.8.156.142,443
204.8.96.120,443
204.8.99.166,4100
204.85.191.7,443
204.85.191.8,443
204.85.191.9,443
205.185.113.180,9001
205.185.113.66,9001
205.185.113.8,9001
205.185.116.215,9001
205.185.116.34,443
205.185.117.149,443
205.185.119.222,443
205.185.121.170,9001
205.185.121.177,9001
205.185.123.93,9001
205.185.124.164,9001
205.185.124.176,443
205.185.125.213,9063
205.185.125.239,443
205.185.126.225,443
205.235.2.2,9002
206.116.52.57,9001
206.166.251.193,9001
206.189.6.56,9999
206.191.180.116,9001
206.198.210.210,9001
206.206.192.178,9001
206.217.136.47,443
206.217.139.100,443
206.248.146.19,9003
206.251.40.165,12800
206.71.158.27,443
206.71.158.48,9001
206.71.158.53,9001
206.71.158.54,443
206.81.25.191,9999
207.121.63.204,9001
207.153.6.185,9001
207.180.192.66,9001
207.180.216.146,9001
207.180.230.109,443
207.180.234.231,9002
207.216.143.114,9012
207.229.65.155,9001
207.231.108.225,9001
207.244.78.230,443
207.246.62.87,9001
207.34.248.20,5443
207.55.68.171,9001
207.90.194.2,443
208.109.189.114,443
208.109.214.243,443
208.109.215.188,80
208.109.215.188,443
208.113.128.210,9001
208.113.128.254,9001
208.113.133.68,9001
208.113.200.33,9001
208.113.200.37,9001
208.115.216.54,9002
208.38.228.104,2197
208.38.243.113,9001
208.72.154.158,443
208.72.67.118,9063
208.81.129.145,9001
209.114.126.200,8080
209.114.126.201,8080
209.114.126.202,8080
209.114.126.205,8080
209.114.126.206,8080
209.114.126.207,8080
209.114.126.208,8080
209.114.126.209,8080
209.126.103.140,9001
209.126.11.213,443
209.126.3.218,9001
209.127.116.162,443
209.133.193.6,8443
209.133.196.18,8443
209.133.196.22,8443
209.133.206.38,443
209.135.170.175,993
209.141.32.181,9001
209.141.32.198,9001
209.141.34.15,9001
209.141.36.145,9001
209.141.36.7,443
209.141.40.68,9001
209.141.41.25,9001
209.141.45.141,9001
209.141.45.81,443
209.141.45.81,5060
209.141.45.81,5061
209.141.46.203,9001
209.141.48.235,9001
209.141.51.180,9001
209.141.51.30,443
209.141.52.110,9001
209.141.54.168,443
209.141.55.26,9001
209.141.58.254,9001
209.148.46.45,443
209.151.148.144,443
209.151.151.39,443
209.151.152.229,443
209.151.153.216,443
209.151.153.67,443
209.205.160.229,9090
209.209.10.207,443
209.209.10.208,443
209.232.35.163,9001
209.235.165.236,9001
209.250.2.254,443
209.250.233.175,9001
209.35.33.208,9001
209.35.43.223,9001
209.38.145.86,9002
209.44.114.178,45309
209.58.145.210,443
209.58.180.236,9001
209.58.180.90,443
209.59.168.216,9001
209.94.56.205,443
209.94.56.96,443
210.1.203.192,9001
210.153.217.136,443
210.56.228.46,8443
210.56.254.25,9001
211.49.151.149,443
212.102.37.49,51154
212.129.4.84,9999
212.132.101.102,9001
212.132.108.13,443
212.132.109.56,9001
212.132.124.123,443
212.132.78.65,9111
212.132.97.190,443
212.132.97.196,443
212.144.96.29,8443
212.154.101.173,9001
212.159.177.198,9001
212.159.69.155,443
212.162.9.158,9001
212.187.142.42,9001
212.192.214.44,443
212.192.23.79,443
212.193.3.59,443
212.21.66.25,443
212.21.66.6,443
212.227.127.105,9001
212.227.135.112,443
212.227.135.114,443
212.227.135.115,443
212.227.161.35,443
212.227.165.251,443
212.227.171.107,9001
212.227.197.40,443
212.227.224.10,443
212.227.224.217,443
212.227.224.245,443
212.227.228.245,6672
212.227.230.211,9001
212.227.242.115,443
212.227.250.185,443
212.227.49.169,443
212.227.58.120,443
212.227.58.120,9000
212.227.64.208,443
212.227.65.236,9001
212.227.65.42,443
212.227.74.176,9001
212.227.76.91,9001
212.232.23.179,9002
212.232.23.207,9001
212.237.217.108,9001
212.24.100.138,9001
212.38.189.186,9001
212.47.229.2,9001
212.47.233.86,9001
212.51.149.67,9001
212.51.151.254,443
212.51.151.254,9000
212.51.153.12,9001
212.51.155.254,9001
212.53.228.191,443
212.69.167.80,9001
212.73.134.204,9001
212.73.134.242,9001
212.79.125.15,443
212.79.125.20,443
212.79.125.21,443
212.79.125.23,443
212.79.125.24,443
212.8.38.115,9001
212.83.171.89,20
212.89.225.242,443
212.95.42.71,33507
212.95.50.77,443
212.95.51.8,443
212.95.54.78,443
213.108.108.85,5353
213.108.115.32,9031
213.109.162.197,46447
213.111.150.96,443
213.113.2.233,6881
213.128.141.195,9001
213.135.244.242,24071
213.138.109.144,995
